trial,initial_funds,small,large,date,small_sma,large_sma,a1_name,a1_funds,a1_bitcoins,a1_worth,a2_name,a2_funds,a2_bitcoins,a2_worth
21,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,1108.77,0.00,1108.77,Random,644.60,0.34,1046.96
21,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,1108.77,0.00,1108.77,Random,644.60,0.34,1046.03
21,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,1108.77,0.00,1108.77,Random,644.60,0.34,1047.42
21,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,1108.77,0.00,1108.77,Random,644.60,0.34,1053.86
21,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,1108.77,0.00,1108.77,Random,644.60,0.34,1058.58
21,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,1108.77,0.00,1108.77,Random,644.60,0.34,1061.75
21,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1071.43
21,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1071.85
21,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1068.76
21,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1069.69
21,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1069.71
21,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1073.41
21,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1078.58
21,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1089.34
21,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,1108.77,0.00,1108.77,Random,766.76,0.24,1087.12
22,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.96,1000.00,Random,249.13,0.72,1000.00
22,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.96,1040.69,Random,173.33,0.79,1030.56
22,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.96,1050.10,Random,173.33,0.79,1038.31
22,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,1059.03,0.00,1059.03,Random,683.33,0.33,1045.66
22,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.92,1059.03,Random,239.49,0.72,1061.77
22,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.92,1055.45,Random,239.49,0.72,1058.99
22,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.92,1047.38,Random,13.28,0.92,1052.72
22,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,1098.68,0.00,1098.68,Random,748.16,0.30,1103.64
22,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,1098.68,0.00,1098.68,Random,748.16,0.30,1104.36
22,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.93,1098.68,Random,483.10,0.52,1101.92
22,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.93,1122.08,Random,483.10,0.52,1115.09
22,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.93,1125.12,Random,483.10,0.52,1116.81
22,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.93,1135.72,Random,103.87,0.83,1122.78
22,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.93,1128.06,Random,103.87,0.83,1115.90
22,1000.00,50,100,2017-04-13,1239.175738,1239.175737,Greedy,1092.85,0.00,1092.85,Random,503.27,0.49,1084.31
22,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,1092.85,0.00,1092.85,Random,503.27,0.49,1086.73
22,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,1092.85,0.00,1092.85,Random,503.27,0.49,1085.38
22,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,1092.85,0.00,1092.85,Random,503.27,0.49,1087.40
22,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,1092.85,0.00,1092.85,Random,503.27,0.49,1096.74
22,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,1092.85,0.00,1092.85,Random,503.27,0.49,1103.57
22,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.89,1092.85,Random,478.12,0.51,1108.18
22,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.89,1118.20,Random,478.12,0.51,1122.80
22,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.89,1119.74,Random,194.82,0.74,1123.69
22,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.89,1108.38,Random,194.82,0.74,1114.26
22,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.89,1111.80,Random,194.82,0.74,1117.10
22,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.89,1111.90,Random,194.82,0.74,1117.18
22,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.89,1125.45,Random,194.82,0.74,1128.42
22,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.89,1144.43,Random,194.82,0.74,1144.16
22,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.89,1183.93,Random,194.82,0.74,1176.92
22,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.89,1175.79,Random,194.82,0.74,1170.17
23,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.96,1000.00,Random,370.45,0.61,1000.00
23,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,1040.69,0.00,1040.69,Random,795.16,0.21,1025.62
23,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,1040.69,0.00,1040.69,Random,795.16,0.21,1027.70
23,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.95,1040.69,Random,725.38,0.28,1029.68
23,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.95,1086.97,Random,587.69,0.40,1043.21
23,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.95,1083.29,Random,101.75,0.82,1041.67
23,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.95,1075.00,Random,65.64,0.85,1034.48
23,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,1127.66,0.00,1127.66,Random,609.32,0.40,1081.94
23,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.95,1127.66,Random,338.79,0.62,1082.90
23,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.95,1119.92,Random,338.79,0.62,1077.79
23,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,1143.76,0.00,1143.76,Random,934.04,0.13,1093.53
23,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.94,1143.76,Random,183.11,0.75,1093.96
23,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.94,1154.54,Random,183.11,0.75,1102.54
23,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.94,1146.75,Random,183.11,0.75,1096.34
23,1000.00,50,100,2017-04-13,1239.175738,1239.175737,Greedy,1110.95,0.00,1110.95,Random,260.50,0.69,1067.83
23,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.94,1110.95,Random,141.98,0.79,1071.19
23,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.94,1108.38,Random,53.62,0.86,1069.04
23,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,1112.22,0.00,1112.22,Random,892.05,0.15,1072.56
23,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,1112.22,0.00,1112.22,Random,892.05,0.15,1075.44
23,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,1112.22,0.00,1112.22,Random,892.05,0.15,1077.55
23,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,1112.22,0.00,1112.22,Random,892.05,0.15,1078.98
23,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.89,1112.22,Random,469.10,0.49,1083.31
23,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.89,1113.75,Random,469.10,0.49,1084.16
23,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.89,1102.45,Random,469.10,0.49,1077.92
23,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.89,1105.85,Random,469.10,0.49,1079.80
23,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.89,1105.95,Random,469.10,0.49,1079.85
23,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.89,1119.43,Random,469.10,0.49,1087.30
23,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.89,1138.30,Random,469.10,0.49,1097.72
23,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.89,1177.59,Random,469.10,0.49,1119.41
23,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.89,1169.49,Random,469.10,0.49,1114.94
24,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
24,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
24,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.92,1000.00,Random,17.23,0.90,1000.00
24,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,1008.50,0.00,1008.50,Random,918.57,0.08,1008.36
24,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.88,1008.50,Random,535.04,0.42,1012.35
24,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.88,1005.09,Random,535.04,0.42,1010.73
24,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.88,997.40,Random,208.54,0.70,1007.10
24,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.88,1046.26,Random,208.54,0.70,1046.21
24,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.88,1048.39,Random,167.54,0.74,1047.92
24,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.88,1041.19,Random,139.82,0.76,1041.87
24,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.88,1063.36,Random,139.82,0.76,1061.08
24,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.88,1066.25,Random,139.82,0.76,1063.58
24,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.88,1076.29,Random,53.42,0.83,1072.28
24,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,1069.03,0.00,1069.03,Random,416.39,0.53,1065.41
24,1000.00,50,100,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.91,1069.03,Random,2.03,0.89,1045.15
24,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.91,1073.48,Random,2.03,0.89,1049.49
24,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.91,1070.99,Random,2.03,0.89,1047.07
24,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,1074.70,0.00,1074.70,Random,293.43,0.64,1050.68
24,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,1074.70,0.00,1074.70,Random,293.43,0.64,1062.79
24,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,1074.70,0.00,1074.70,Random,293.43,0.64,1071.65
24,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,1074.70,0.00,1074.70,Random,293.43,0.64,1077.63
24,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,1074.70,0.00,1074.70,Random,293.43,0.64,1095.82
24,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1096.93
24,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1092.78
24,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1094.03
24,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1094.07
24,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1099.01
24,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1105.92
24,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1120.31
24,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,1074.70,0.00,1074.70,Random,688.86,0.32,1117.35
25,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
25,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.82,1000.00,Random,624.79,0.31,1000.00
25,1000.00,50,100,2017-04-13,1239.175737,1239.175737,Greedy,0.00,0.82,968.79,Random,624.79,0.31,988.29
25,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.82,972.82,Random,547.12,0.37,989.80
25,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.82,970.57,Random,256.56,0.62,988.78
25,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.82,973.93,Random,3.79,0.83,991.31
25,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.82,989.50,Random,3.79,0.83,1007.10
25,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.82,1000.90,Random,3.79,0.83,1018.66
25,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,1008.58,0.00,1008.58,Random,1007.24,0.02,1026.45
25,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,1008.58,0.00,1008.58,Random,1007.24,0.02,1026.89
25,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,1008.58,0.00,1008.58,Random,1007.24,0.02,1026.92
25,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,1008.58,0.00,1008.58,Random,1007.24,0.02,1026.72
25,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,1008.58,0.00,1008.58,Random,1007.24,0.02,1026.78
25,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,1008.58,0.00,1008.58,Random,1007.24,0.02,1026.78
25,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,1008.58,0.00,1008.58,Random,1009.24,0.01,1027.02
25,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,1008.58,0.00,1008.58,Random,1009.24,0.01,1027.32
25,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,1008.58,0.00,1008.58,Random,1009.24,0.01,1027.94
25,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,1008.58,0.00,1008.58,Random,1009.24,0.01,1027.81
26,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.92,1000.00,Random,601.68,0.37,1000.00
26,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.92,1008.50,Random,428.69,0.52,1003.39
26,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,1053.35,0.00,1053.35,Random,983.56,0.04,1028.94
26,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.92,1053.35,Random,284.30,0.65,1028.79
26,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.92,1045.29,Random,284.30,0.65,1023.09
26,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.92,1096.49,Random,254.99,0.68,1059.28
26,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.92,1098.72,Random,127.61,0.78,1060.92
26,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.92,1091.18,Random,99.51,0.81,1054.51
26,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.92,1114.41,Random,71.39,0.83,1074.84
26,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,1117.44,0.00,1117.44,Random,461.62,0.51,1077.57
26,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,1117.44,0.00,1117.44,Random,461.62,0.51,1083.37
26,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,1117.44,0.00,1117.44,Random,461.62,0.51,1079.18
26,1000.00,50,100,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.95,1117.44,Random,277.32,0.66,1059.90
26,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,1122.09,0.00,1122.09,Random,412.39,0.55,1063.16
26,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,1122.09,0.00,1122.09,Random,412.39,0.55,1061.65
26,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,1122.09,0.00,1122.09,Random,412.39,0.55,1063.90
26,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,1122.09,0.00,1122.09,Random,412.39,0.55,1074.31
26,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,1122.09,0.00,1122.09,Random,412.39,0.55,1081.94
26,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,1122.09,0.00,1122.09,Random,412.39,0.55,1087.08
26,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,1122.09,0.00,1122.09,Random,1015.04,0.07,1102.73
26,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,1122.09,0.00,1122.09,Random,1015.04,0.07,1102.85
26,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,1122.09,0.00,1122.09,Random,1015.04,0.07,1101.96
26,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,1122.09,0.00,1122.09,Random,1015.04,0.07,1102.23
26,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,1122.09,0.00,1122.09,Random,1015.04,0.07,1102.23
26,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,1122.09,0.00,1122.09,Random,1027.35,0.06,1103.30
26,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,1122.09,0.00,1122.09,Random,1027.35,0.06,1104.58
26,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,1122.09,0.00,1122.09,Random,1027.35,0.06,1107.24
26,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,1122.09,0.00,1122.09,Random,1027.35,0.06,1106.69
27,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
27,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.93,1000.00,Random,325.91,0.62,1000.00
27,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.93,1009.04,Random,175.33,0.76,1006.10
27,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.93,1017.62,Random,175.33,0.76,1013.16
27,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.93,1062.87,Random,175.33,0.76,1050.41
27,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,1059.27,0.00,1059.27,Random,670.93,0.33,1047.45
27,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.93,1059.27,Random,340.69,0.62,1044.57
27,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.93,1111.16,Random,340.69,0.62,1079.05
27,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.93,1113.42,Random,340.69,0.62,1080.55
27,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,1105.77,0.00,1105.77,Random,352.81,0.61,1075.47
27,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,1105.77,0.00,1105.77,Random,900.34,0.16,1090.86
27,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,1105.77,0.00,1105.77,Random,1017.83,0.06,1091.38
27,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,1105.77,0.00,1105.77,Random,1085.08,0.01,1092.07
27,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,1105.77,0.00,1105.77,Random,1085.08,0.01,1092.02
27,1000.00,50,100,2017-04-13,1239.175738,1239.175737,Greedy,1105.77,0.00,1105.77,Random,1090.84,0.00,1091.81
27,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,1105.77,0.00,1105.77,Random,1090.84,0.00,1091.81
27,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.94,1105.77,Random,863.50,0.19,1091.81
27,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.94,1109.60,Random,863.50,0.19,1092.60
27,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.94,1127.34,Random,863.50,0.19,1096.26
27,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.94,1140.33,Random,863.50,0.19,1098.94
27,1000.00,50,100,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.94,1149.08,Random,103.73,0.81,1100.75
27,1000.00,50,100,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.94,1175.74,Random,103.73,0.81,1123.88
27,1000.00,50,100,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.94,1177.36,Random,62.43,0.85,1125.29
27,1000.00,50,100,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.94,1165.41,Random,62.43,0.85,1114.50
27,1000.00,50,100,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.94,1169.01,Random,62.43,0.85,1117.75
27,1000.00,50,100,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.94,1169.11,Random,62.43,0.85,1117.84
27,1000.00,50,100,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.94,1183.36,Random,62.43,0.85,1130.71
27,1000.00,50,100,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.94,1203.31,Random,62.43,0.85,1148.71
27,1000.00,50,100,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.94,1244.84,Random,62.43,0.85,1186.21
27,1000.00,50,100,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.94,1236.28,Random,62.43,0.85,1178.48
28,1000.00,50,100,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
28,1000.00,50,100,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.93,1000.00,Random,907.59,0.09,1000.00
28,1000.00,50,100,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.93,1009.04,Random,907.59,0.09,1000.84
28,1000.00,50,100,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.93,1017.62,Random,907.59,0.09,1001.63
28,1000.00,50,100,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.93,1062.87,Random,907.59,0.09,1005.81
28,1000.00,50,100,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.93,1059.27,Random,907.59,0.09,1005.48
28,1000.00,50,100,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.93,1051.17,Random,907.59,0.09,1004.73
28,1000.00,50,100,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.93,1102.66,Random,907.59,0.09,1009.49
28,1000.00,50,100,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.93,1104.91,Random,78.50,0.78,1009.69
28,1000.00,50,100,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.93,1097.32,Random,18.97,0.83,1003.30
28,1000.00,50,100,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.93,1120.68,Random,18.97,0.83,1024.26
28,1000.00,50,100,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.93,1123.72,Random,6.47,0.84,1026.99
28,1000.00,50,100,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.93,1134.31,Random,5.39,0.84,1036.60
28,1000.00,50,100,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.93,1126.66,Random,5.39,0.84,1029.64
28,1000.00,50,100,2017-04-13,1239.175737,1239.175737,Greedy,0.00,0.93,1091.49,Random,3.94,0.84,997.67
28,1000.00,50,100,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.93,1096.03,Random,2.77,0.84,1001.81
28,1000.00,50,100,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.93,1093.49,Random,2.77,0.84,999.50
28,1000.00,50,100,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.93,1097.28,Random,2.77,0.84,1002.95
28,1000.00,50,100,2017-04-17,1258.279400,1258.279400,Greedy,1114.83,0.00,1114.83,Random,378.17,0.53,1018.94
28,1000.00,50,100,2017-04-18,1263.238345,1263.238345,Greedy,1114.83,0.00,1114.83,Random,720.19,0.25,1026.32
